Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
436,0.000299,50.36,0.000241,58.93
437,0.000236,58.95,0.000241,58.93
438,0.000234,67.54,0.000241,58.95
439,0.000240,50.36,0.000241,58.93
440,0.000231,58.95,0.000241,58.93
441,0.000230,67.54,0.000241,58.95
442,0.000220,50.36,0.000241,58.93
443,0.000235,58.95,0.000241,58.93
444,0.000233,67.54,0.000241,58.95
445,0.000229,50.36,0.000241,58.93
446,0.000225,58.95,0.000240,58.93
447,0.000256,67.54,0.000241,58.95
448,0.000221,50.36,0.000240,58.93
449,0.000225,58.95,0.000240,58.93
450,0.000223,67.54,0.000240,58.95
451,0.000219,50.36,0.000240,58.93
452,0.000233,58.95,0.000240,58.93
453,0.000234,67.54,0.000240,58.95
454,0.000236,50.36,0.000240,58.93
455,0.000259,58.95,0.000240,58.93
456,0.000241,67.54,0.000240,58.95
457,0.000230,50.36,0.000240,58.93
458,0.000219,58.95,0.000240,58.93
459,0.000455,67.54,0.000241,58.95
460,0.000237,50.36,0.000241,58.93
461,0.000223,58.95,0.000241,58.93
462,0.000237,67.54,0.000241,58.95
463,0.000230,50.36,0.000241,58.93
464,0.000238,58.95,0.000241,58.93
465,0.000233,67.54,0.000241,58.95
466,0.000226,50.36,0.000241,58.93
467,0.000418,58.95,0.000241,58.93
468,0.000257,67.54,0.000241,58.95
469,0.000235,50.36,0.000241,58.93
470,0.000245,58.95,0.000241,58.93
471,0.000231,67.54,0.000241,58.95
472,0.000231,50.36,0.000241,58.93
473,0.000232,58.95,0.000241,58.93
474,0.000234,67.54,0.000241,58.95
475,0.000236,50.36,0.000241,58.93
476,0.000430,58.95,0.000241,58.93
477,0.000244,67.54,0.000241,58.95
478,0.000233,50.36,0.000241,58.93
479,0.000230,58.95,0.000241,58.93
480,0.000234,67.54,0.000241,58.95
481,0.000231,50.36,0.000241,58.93
482,0.000232,58.95,0.000241,58.93
483,0.000237,67.54,0.000241,58.95
484,0.000215,50.36,0.000241,58.93
485,0.000259,58.95,0.000241,58.93
486,0.000230,67.54,0.000241,58.95
487,0.000241,50.36,0.000241,58.93
488,0.000238,58.95,0.000241,58.93
489,0.000230,67.54,0.000241,58.95
490,0.000214,50.36,0.000241,58.93
491,0.000228,58.95,0.000241,58.93
492,0.000230,67.54,0.000241,58.95
493,0.000217,50.36,0.000241,58.93
494,0.000245,58.95,0.000241,58.93
495,0.000265,67.54,0.000241,58.95
496,0.000222,50.36,0.000241,58.93
497,0.000234,58.95,0.000241,58.93
498,0.000256,67.54,0.000241,58.95
499,0.000229,50.36,0.000241,58.93
500,0.000235,58.95,0.000241,58.93
