Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
383,0.000266,59.34,0.000258,59.24
384,0.000262,67.93,0.000258,59.27
385,0.000263,50.63,0.000258,59.24
386,0.000258,59.22,0.000258,59.24
387,0.000256,67.81,0.000258,59.27
388,0.000263,50.71,0.000258,59.24
389,0.000267,59.29,0.000258,59.24
390,0.000260,67.88,0.000258,59.27
391,0.000252,50.66,0.000258,59.24
392,0.000258,59.25,0.000258,59.24
393,0.000258,67.84,0.000258,59.27
394,0.000253,50.70,0.000258,59.24
395,0.000252,59.29,0.000258,59.24
396,0.000260,67.88,0.000258,59.27
397,0.000258,50.66,0.000258,59.24
398,0.000259,59.25,0.000258,59.24
399,0.000258,67.84,0.000258,59.27
400,0.000258,50.70,0.000258,59.24
401,0.000258,59.29,0.000258,59.24
402,0.000258,67.88,0.000258,59.27
403,0.000249,50.66,0.000258,59.24
404,0.000255,59.25,0.000258,59.24
405,0.000249,67.84,0.000258,59.27
406,0.000251,50.63,0.000258,59.24
407,0.000257,59.22,0.000258,59.24
408,0.000261,67.81,0.000258,59.27
409,0.000258,50.70,0.000258,59.24
410,0.000256,59.29,0.000258,59.24
411,0.000259,67.88,0.000258,59.27
412,0.000253,50.74,0.000258,59.25
413,0.000256,59.33,0.000258,59.25
414,0.000260,67.92,0.000258,59.27
415,0.000257,50.63,0.000258,59.25
416,0.000261,59.22,0.000258,59.25
417,0.000258,67.81,0.000258,59.27
418,0.000250,50.74,0.000258,59.25
419,0.000252,59.33,0.000258,59.25
420,0.000255,67.92,0.000258,59.27
421,0.000251,50.63,0.000258,59.25
422,0.000253,59.22,0.000258,59.25
423,0.000251,67.81,0.000258,59.27
424,0.000257,50.74,0.000258,59.25
425,0.000260,59.33,0.000258,59.25
426,0.000258,67.92,0.000258,59.27
427,0.000261,50.63,0.000258,59.25
428,0.000257,59.22,0.000258,59.25
429,0.000251,67.81,0.000258,59.27
430,0.000261,50.74,0.000258,59.25
431,0.000268,59.33,0.000258,59.25
432,0.000272,67.92,0.000258,59.27
433,0.000260,50.63,0.000258,59.25
434,0.000252,59.22,0.000258,59.25
435,0.000250,67.81,0.000258,59.27
436,0.000257,50.74,0.000258,59.25
437,0.000253,59.33,0.000258,59.25
438,0.000256,67.92,0.000258,59.27
439,0.000262,50.66,0.000258,59.25
440,0.000258,59.25,0.000258,59.25
441,0.000253,67.84,0.000258,59.27
442,0.000259,50.63,0.000258,59.25
443,0.000254,59.22,0.000258,59.25
444,0.000253,67.81,0.000258,59.27
445,0.000254,50.74,0.000258,59.25
446,0.000260,59.33,0.000258,59.25
447,0.000257,67.92,0.000258,59.27
448,0.000254,50.70,0.000258,59.25
